ProductID,CustomerID,ProductType,Amount,TenureMonths,EMI,StartDate,EndDate,Status
P09133,C09133,Home Loan,100000,120,1665.34,2021-03-08,2030-05-24,Closed
P09135,C09135,Car Insurance,250000,120,7053.67,2020-11-03,2030-04-07,Defaulted
P09136,C09136,Home Loan,100000,120,4297.24,2022-12-03,2028-08-08,Closed
P09137,C09137,Home Loan,500000,24,1337.02,2021-03-12,2026-08-31,Active
P09140,C09140,Car Insurance,250000,120,8610.33,2024-01-01,2027-09-15,Defaulted
P09142,C09142,Home Loan,50000,24,6079.05,2023-12-12,2025-12-12,Active
P09147,C09147,Personal Loan,50000,24,5152.18,2021-09-03,2028-03-06,Closed
P09148,C09148,Home Loan,250000,120,7316.53,2023-10-26,2028-05-07,Defaulted
P09155,C09155,Health Insurance,50000,24,9604.99,2023-10-27,2030-07-11,Closed
P09159,C09159,Health Insurance,50000,60,3008.68,2020-12-06,2028-01-13,Defaulted
P09163,C09163,Health Insurance,50000,12,7622.18,2022-02-07,2027-07-06,Defaulted
P09165,C09165,Home Loan,500000,12,2566.84,2021-11-30,2030-03-25,Closed
P09166,C09166,Car Insurance,500000,12,5142.45,2023-07-27,2029-10-05,Closed
P09167,C09167,Car Insurance,500000,24,6927.37,2023-08-10,2028-02-12,Defaulted
P09173,C09173,Personal Loan,100000,120,2966.08,2020-09-04,2030-01-16,Active
P09175,C09175,Personal Loan,100000,60,2336.34,2021-10-04,2026-11-27,Closed
P09181,C09181,Home Loan,50000,60,3079.97,2022-06-18,2028-03-31,Active
P09182,C09182,Home Loan,250000,120,3805.47,2023-06-07,2026-03-28,Active
P09183,C09183,Home Loan,50000,120,6852.81,2021-03-29,2025-11-14,Closed
P09184,C09184,Health Insurance,250000,24,7097.47,2024-03-02,2028-10-28,Closed
P09187,C09187,Car Insurance,250000,120,5038.61,2020-12-12,2027-05-09,Closed
P09188,C09188,Car Insurance,50000,12,1095.9,2020-11-16,2028-03-13,Active
P09192,C09192,Health Insurance,250000,12,5343.62,2022-08-19,2025-08-06,Active
P09193,C09193,Health Insurance,100000,60,1426.78,2022-06-26,2028-08-17,Closed
P09194,C09194,Car Insurance,500000,12,4460.49,2023-07-27,2030-01-19,Closed
P09195,C09195,Home Loan,250000,60,7296.21,2023-12-24,2026-04-17,Closed
P09196,C09196,Personal Loan,100000,12,2861.7,2021-03-24,2025-09-28,Defaulted
P09197,C09197,Home Loan,50000,24,6550.27,2021-02-19,2027-08-07,Defaulted
P09201,C09201,Car Insurance,250000,60,5496.6,2022-11-01,2026-12-31,Defaulted
P09207,C09207,Personal Loan,500000,120,2140.98,2021-01-16,2029-08-19,Active
P09212,C09212,Health Insurance,50000,12,9718.45,2022-08-27,2029-11-30,Active
P09215,C09215,Health Insurance,250000,120,7713.56,2023-10-06,2028-10-02,Active
P09216,C09216,Car Insurance,50000,12,8919.83,2023-12-13,2029-10-23,Active
P09221,C09221,Health Insurance,100000,12,5822.58,2023-03-13,2025-10-15,Defaulted
P09222,C09222,Health Insurance,50000,24,6693.8,2024-02-07,2025-10-11,Closed
P09226,C09226,Home Loan,50000,120,7748.59,2021-04-19,2027-05-22,Closed
P09229,C09229,Home Loan,250000,60,8862.84,2022-03-17,2028-05-28,Active
P09235,C09235,Home Loan,500000,24,9856.39,2021-03-27,2029-10-24,Closed
P09238,C09238,Health Insurance,100000,12,9110.51,2023-01-02,2029-12-04,Defaulted
P09239,C09239,Home Loan,50000,24,7198.84,2021-08-14,2027-09-21,Defaulted
P09242,C09242,Home Loan,250000,60,4884.56,2024-05-23,2027-05-29,Defaulted
P09243,C09243,Home Loan,250000,120,8387.75,2022-01-21,2030-04-02,Defaulted
P09244,C09244,Personal Loan,250000,60,5820.4,2021-05-08,2027-03-07,Closed
P09245,C09245,Home Loan,100000,12,9045.52,2020-11-19,2030-06-02,Defaulted
P09246,C09246,Personal Loan,100000,24,9938.22,2023-10-05,2027-07-15,Closed
P09248,C09248,Personal Loan,100000,12,1981.99,2022-07-30,2028-07-02,Closed
P09249,C09249,Health Insurance,250000,24,3713.68,2022-09-27,2027-08-09,Closed
P09251,C09251,Health Insurance,100000,24,7048.52,2022-03-08,2028-06-13,Active
P09252,C09252,Car Insurance,100000,24,3906.91,2022-04-27,2027-12-14,Active
P09253,C09253,Health Insurance,100000,60,1226.9,2023-04-01,2026-01-21,Closed
P09261,C09261,Car Insurance,50000,120,1106.67,2021-09-21,2030-03-17,Closed
P09263,C09263,Health Insurance,50000,120,5956.61,2023-05-23,2027-03-29,Closed
P09265,C09265,Health Insurance,250000,24,5218.82,2020-09-05,2028-02-01,Defaulted
P09266,C09266,Home Loan,100000,12,2157.09,2022-08-07,2028-01-24,Defaulted
P09267,C09267,Home Loan,100000,12,3495.63,2023-03-11,2029-01-11,Closed
P09271,C09271,Home Loan,500000,12,2991.9,2021-01-07,2027-08-24,Active
P09272,C09272,Car Insurance,100000,24,3449.86,2023-08-11,2029-12-01,Defaulted
P09277,C09277,Health Insurance,500000,60,8622.22,2022-03-22,2029-02-06,Active
P09278,C09278,Home Loan,250000,12,3717.49,2023-03-18,2026-07-23,Closed
P09279,C09279,Health Insurance,500000,120,9427.64,2024-06-21,2027-08-21,Closed
P09281,C09281,Home Loan,100000,12,7065.91,2023-02-02,2028-11-05,Closed
P09283,C09283,Car Insurance,250000,120,4595.81,2020-12-14,2027-06-21,Closed
P09284,C09284,Car Insurance,50000,60,6154.44,2022-04-17,2027-06-28,Defaulted
P09287,C09287,Car Insurance,250000,120,3241.23,2020-09-15,2026-03-20,Closed
P09290,C09290,Car Insurance,500000,60,6542.85,2024-03-22,2028-05-16,Defaulted
P09293,C09293,Home Loan,50000,120,9617.7,2023-04-04,2029-09-29,Active
P09296,C09296,Health Insurance,100000,24,5123.03,2021-11-15,2025-08-26,Active
P09302,C09302,Health Insurance,50000,120,5642.16,2023-10-18,2027-09-30,Active
P09303,C09303,Home Loan,250000,120,6993.66,2022-11-27,2029-03-07,Active
P09304,C09304,Car Insurance,500000,60,4887.38,2023-08-28,2029-01-02,Defaulted
P09305,C09305,Car Insurance,50000,24,1826.4,2023-12-21,2026-07-31,Defaulted
P09306,C09306,Car Insurance,250000,120,1588.94,2022-01-10,2027-10-26,Closed
P09307,C09307,Car Insurance,100000,12,8777.37,2022-04-02,2029-03-20,Closed
P09310,C09310,Health Insurance,50000,60,6314.26,2020-11-30,2026-04-30,Active
P09317,C09317,Personal Loan,250000,12,1223.3,2022-10-23,2027-05-15,Defaulted
P09322,C09322,Health Insurance,500000,120,4787.18,2022-07-12,2029-04-17,Defaulted
P09327,C09327,Personal Loan,500000,60,8655.93,2020-12-12,2028-09-20,Defaulted
P09331,C09331,Personal Loan,50000,120,9343.06,2021-06-16,2029-08-19,Defaulted
P09332,C09332,Personal Loan,500000,120,9897.02,2022-01-09,2026-09-19,Closed
P09334,C09334,Home Loan,500000,120,2331.73,2022-08-06,2028-09-28,Defaulted
P09338,C09338,Car Insurance,500000,24,3620.43,2022-01-01,2025-08-09,Defaulted
P09340,C09340,Home Loan,50000,12,6317.05,2023-04-22,2029-08-07,Active
P09345,C09345,Personal Loan,100000,120,9847.96,2020-09-22,2029-02-09,Defaulted
P09346,C09346,Car Insurance,50000,24,2996.18,2023-12-14,2029-01-11,Active
P09347,C09347,Personal Loan,50000,12,9566.1,2021-11-24,2027-03-29,Defaulted
P09348,C09348,Personal Loan,250000,24,2866.59,2022-07-20,2029-08-27,Closed
P09349,C09349,Car Insurance,50000,24,5437.5,2023-02-05,2028-12-25,Closed
P09351,C09351,Car Insurance,500000,120,5571.18,2024-02-03,2030-07-07,Defaulted
P09352,C09352,Home Loan,500000,60,6291.31,2024-02-15,2028-01-30,Active
P09357,C09357,Car Insurance,50000,24,5435.06,2020-08-30,2027-05-02,Active
P09358,C09358,Car Insurance,500000,12,2275.49,2021-09-15,2027-03-10,Active
P09359,C09359,Health Insurance,500000,120,8493.72,2022-04-21,2028-10-06,Defaulted
P09363,C09363,Personal Loan,500000,12,6238.2,2023-03-27,2030-01-25,Defaulted
P09370,C09370,Home Loan,250000,60,1336.44,2022-11-12,2027-10-08,Closed
P09373,C09373,Health Insurance,50000,120,4885.39,2022-02-13,2030-05-30,Closed
P09375,C09375,Personal Loan,500000,24,9859.77,2021-12-16,2025-11-12,Closed
P09377,C09377,Personal Loan,500000,60,4441.82,2021-02-02,2027-05-03,Active
P09379,C09379,Personal Loan,50000,60,1057.6,2022-08-01,2028-03-02,Closed
P09386,C09386,Personal Loan,50000,60,1632.16,2022-03-01,2030-06-03,Active
P09387,C09387,Home Loan,500000,120,4372.86,2020-10-11,2027-08-07,Defaulted
P09388,C09388,Home Loan,100000,120,8520.85,2022-09-14,2026-06-26,Active
P09395,C09395,Personal Loan,250000,24,4207.76,2021-12-23,2028-10-10,Closed
P09397,C09397,Car Insurance,500000,12,9808.83,2021-12-31,2025-09-16,Closed
P09398,C09398,Health Insurance,100000,60,4615.74,2023-03-14,2027-04-19,Closed
P09400,C09400,Personal Loan,50000,60,9449.16,2023-09-06,2026-02-13,Defaulted
P09401,C09401,Car Insurance,50000,120,8341.61,2021-03-30,2026-04-20,Active
P09402,C09402,Car Insurance,100000,12,4253.57,2023-12-28,2026-04-05,Active
P09404,C09404,Personal Loan,250000,60,7306.93,2020-12-04,2027-09-10,Defaulted
P09405,C09405,Personal Loan,50000,120,9055.02,2020-08-05,2025-12-07,Active
P09406,C09406,Car Insurance,500000,60,6215.3,2021-12-16,2025-09-22,Closed
P09407,C09407,Home Loan,250000,12,3070.62,2024-06-08,2027-06-27,Defaulted
P09410,C09410,Personal Loan,50000,24,4766.07,2021-03-05,2030-04-18,Closed
P09411,C09411,Car Insurance,250000,120,1536.84,2020-08-24,2028-02-27,Active
P09413,C09413,Personal Loan,100000,24,8552.68,2023-03-26,2026-02-19,Defaulted
P09420,C09420,Health Insurance,50000,12,4833.98,2021-05-14,2027-02-03,Closed
P09421,C09421,Home Loan,50000,24,8551.97,2022-01-01,2028-03-21,Defaulted
P09423,C09423,Health Insurance,100000,24,5249.43,2022-06-05,2029-04-12,Closed
P09424,C09424,Health Insurance,250000,24,7744.22,2022-05-21,2028-02-08,Defaulted
P09425,C09425,Personal Loan,500000,24,3418.29,2021-06-11,2029-11-11,Defaulted
P09430,C09430,Health Insurance,500000,12,4079.01,2020-09-20,2025-08-16,Closed
P09431,C09431,Home Loan,50000,60,9293.52,2024-01-02,2026-01-17,Defaulted
P09432,C09432,Health Insurance,50000,120,7247.07,2021-10-13,2027-09-24,Active
P09435,C09435,Personal Loan,500000,12,5068.69,2020-12-20,2029-07-25,Active
P09439,C09439,Health Insurance,50000,12,3204.41,2021-07-08,2028-08-02,Closed
P09442,C09442,Home Loan,500000,60,3608.95,2021-09-12,2028-05-06,Active
P09447,C09447,Personal Loan,50000,24,9030.3,2021-12-29,2026-05-17,Defaulted
P09448,C09448,Home Loan,500000,24,5249.48,2022-08-10,2026-09-07,Closed
P09449,C09449,Personal Loan,100000,12,1721.87,2020-10-07,2027-08-03,Active
P09450,C09450,Home Loan,500000,120,4320.4,2021-12-04,2028-04-16,Defaulted
P09451,C09451,Personal Loan,250000,120,1464.29,2022-04-09,2029-07-05,Active
P09452,C09452,Personal Loan,250000,60,7515.36,2021-12-18,2027-02-02,Closed
P09460,C09460,Personal Loan,100000,120,2223.18,2021-06-18,2028-01-11,Closed
P09463,C09463,Home Loan,50000,24,3334.91,2021-06-01,2030-06-13,Closed
P09464,C09464,Home Loan,100000,60,5815.36,2024-07-17,2028-06-12,Active
P09467,C09467,Car Insurance,250000,60,9343.51,2021-06-10,2027-01-04,Active
P09468,C09468,Car Insurance,500000,60,2662.07,2024-04-29,2027-08-06,Closed
P09469,C09469,Home Loan,500000,24,4630.44,2022-08-27,2027-11-27,Closed
P09473,C09473,Car Insurance,500000,24,7236.52,2024-01-09,2027-01-05,Defaulted
P09474,C09474,Home Loan,100000,60,7833.33,2022-10-23,2028-08-28,Defaulted
P09477,C09477,Personal Loan,50000,12,3263.25,2024-05-31,2025-08-29,Defaulted
P09480,C09480,Home Loan,250000,24,6929.58,2023-08-01,2028-11-06,Active
P09487,C09487,Car Insurance,500000,24,8302.22,2021-08-15,2029-02-08,Active
P09488,C09488,Home Loan,250000,12,8762.96,2024-01-29,2026-12-30,Active
P09490,C09490,Health Insurance,100000,12,5715.15,2023-03-07,2025-09-11,Active
P09493,C09493,Home Loan,500000,60,3497.5,2024-06-14,2026-04-16,Active
P09495,C09495,Home Loan,500000,60,5318.38,2022-06-27,2028-09-01,Closed
P09497,C09497,Home Loan,50000,12,9294.24,2022-06-23,2030-05-18,Closed
P09499,C09499,Personal Loan,100000,120,9102.93,2024-06-13,2029-01-13,Active
P09505,C09505,Home Loan,50000,120,8205.92,2021-08-18,2027-11-16,Active
P09507,C09507,Car Insurance,500000,24,7770.87,2023-07-10,2029-06-19,Closed
P09508,C09508,Car Insurance,250000,60,3239.36,2024-07-20,2029-03-07,Closed
P09516,C09516,Personal Loan,100000,120,1819.15,2021-07-24,2029-06-17,Defaulted
P09517,C09517,Personal Loan,500000,12,8225.52,2021-12-03,2028-11-29,Closed
P09518,C09518,Car Insurance,500000,12,5100.82,2022-06-16,2030-01-26,Defaulted
P09519,C09519,Health Insurance,250000,12,8951.24,2022-06-10,2030-07-13,Active
P09521,C09521,Health Insurance,100000,60,8091.55,2022-01-08,2029-08-03,Closed
P09525,C09525,Personal Loan,100000,120,1640.96,2021-03-06,2026-09-09,Defaulted
P09527,C09527,Car Insurance,50000,12,5677.83,2024-03-06,2028-05-23,Closed
P09528,C09528,Health Insurance,50000,60,7419.57,2024-03-24,2028-02-03,Defaulted
P09529,C09529,Home Loan,100000,120,4540.38,2022-10-16,2030-04-23,Active
P09533,C09533,Home Loan,100000,24,6203.57,2024-02-09,2026-10-16,Closed
P09535,C09535,Personal Loan,50000,12,5607.15,2021-01-27,2030-02-01,Active
P09536,C09536,Health Insurance,100000,60,3586.34,2023-03-06,2030-01-14,Defaulted
P09542,C09542,Health Insurance,500000,60,2296.45,2020-11-08,2028-04-25,Closed
P09544,C09544,Home Loan,100000,120,5277.34,2024-03-09,2029-10-03,Closed
P09545,C09545,Personal Loan,250000,60,1392.71,2023-01-04,2027-12-31,Defaulted
P09546,C09546,Personal Loan,100000,60,4345.32,2023-10-07,2026-07-21,Closed
P09549,C09549,Personal Loan,100000,120,3965.02,2020-12-14,2025-09-03,Defaulted
P09550,C09550,Car Insurance,100000,60,3685.01,2021-08-12,2030-02-10,Defaulted
P09551,C09551,Home Loan,500000,120,6557.84,2022-05-12,2029-11-08,Active
P09554,C09554,Health Insurance,500000,60,6843.36,2023-10-30,2030-03-25,Active
P09561,C09561,Health Insurance,250000,60,7155.79,2024-03-14,2030-02-15,Defaulted
P09562,C09562,Health Insurance,250000,60,2147.78,2023-11-29,2030-02-23,Active
P09566,C09566,Car Insurance,250000,60,8219.91,2023-07-30,2029-10-04,Active
P09567,C09567,Personal Loan,250000,60,4737.57,2022-02-05,2029-12-06,Active
P09571,C09571,Car Insurance,50000,24,4623.08,2022-02-25,2027-08-16,Closed
P09573,C09573,Home Loan,100000,12,2410.81,2023-03-24,2029-12-19,Closed
P09574,C09574,Health Insurance,50000,120,2099.68,2020-09-07,2025-10-11,Closed
P09577,C09577,Car Insurance,500000,120,1668.45,2021-11-01,2027-01-29,Defaulted
P09578,C09578,Personal Loan,250000,120,3776.95,2021-01-10,2029-08-08,Active
P09579,C09579,Car Insurance,100000,120,5013.84,2021-10-30,2029-07-24,Closed
P09584,C09584,Car Insurance,500000,12,3343.86,2024-06-27,2027-09-28,Active
P09588,C09588,Health Insurance,50000,60,9071.95,2023-04-09,2028-06-01,Closed
P09592,C09592,Car Insurance,50000,24,4126.41,2023-09-09,2027-05-14,Defaulted
P09593,C09593,Car Insurance,100000,120,8634.94,2023-03-02,2029-06-01,Active
P09599,C09599,Personal Loan,250000,120,4638.6,2022-09-11,2027-01-28,Closed
P09607,C09607,Health Insurance,50000,120,7731.8,2021-12-16,2026-01-03,Defaulted
P09612,C09612,Home Loan,100000,12,2702.37,2022-01-29,2029-03-22,Defaulted
P09614,C09614,Health Insurance,500000,120,5122.43,2021-02-18,2027-04-03,Closed
P09618,C09618,Health Insurance,50000,12,9699.23,2023-10-22,2026-04-04,Defaulted
P09619,C09619,Car Insurance,250000,60,2683.53,2022-09-02,2028-07-21,Active
P09627,C09627,Home Loan,250000,120,1466.24,2022-09-13,2026-06-30,Defaulted
P09628,C09628,Personal Loan,500000,12,8836.38,2022-06-22,2027-01-21,Defaulted
P09633,C09633,Health Insurance,500000,24,5201.38,2024-03-14,2027-01-28,Defaulted
P09635,C09635,Health Insurance,100000,60,3975.32,2024-05-31,2029-05-22,Defaulted
P09640,C09640,Personal Loan,100000,120,8800.58,2023-02-14,2026-10-15,Closed
P09641,C09641,Car Insurance,100000,24,6132.48,2020-08-04,2029-09-15,Active
P09642,C09642,Health Insurance,100000,12,6947.01,2022-11-09,2030-04-19,Closed
P09644,C09644,Car Insurance,250000,24,6559.06,2020-09-08,2028-03-05,Defaulted
P09648,C09648,Home Loan,250000,12,2522.58,2021-02-06,2026-09-09,Defaulted
P09651,C09651,Car Insurance,50000,60,6952.08,2022-07-21,2025-08-22,Closed
P09652,C09652,Personal Loan,250000,60,3420.99,2022-03-21,2027-10-29,Defaulted
P09653,C09653,Car Insurance,500000,24,3386.47,2023-12-16,2028-04-25,Closed
P09654,C09654,Personal Loan,500000,60,4057.41,2022-06-05,2026-09-05,Defaulted
P09656,C09656,Home Loan,100000,24,4045.29,2024-01-21,2027-03-11,Active
P09657,C09657,Home Loan,50000,120,5784.47,2021-02-16,2028-11-21,Active
P09658,C09658,Car Insurance,250000,12,3419.7,2021-02-26,2026-07-07,Defaulted
P09660,C09660,Car Insurance,500000,60,4161.51,2020-10-04,2028-10-30,Defaulted
P09663,C09663,Health Insurance,50000,60,8771.74,2022-04-24,2028-04-19,Defaulted
P09665,C09665,Car Insurance,100000,24,6093.01,2022-07-20,2026-08-30,Active
P09668,C09668,Personal Loan,500000,12,7019.88,2024-02-01,2029-11-20,Active
P09669,C09669,Health Insurance,500000,120,3028.25,2022-10-05,2025-12-20,Closed
P09670,C09670,Home Loan,50000,12,7642.56,2022-08-13,2027-10-03,Closed
P09675,C09675,Personal Loan,250000,24,1307.31,2024-01-14,2029-08-01,Defaulted
P09676,C09676,Health Insurance,100000,24,2676.85,2024-03-27,2030-05-14,Defaulted
P09678,C09678,Home Loan,250000,12,8450.39,2023-01-17,2026-07-24,Closed
P09679,C09679,Personal Loan,250000,24,3091.83,2020-11-21,2026-02-20,Defaulted
P09683,C09683,Car Insurance,100000,60,5667.91,2023-06-01,2028-08-17,Closed
P09684,C09684,Personal Loan,250000,60,2774.65,2022-09-11,2025-09-14,Closed
P09685,C09685,Health Insurance,250000,120,4485.77,2021-07-19,2029-05-13,Closed
P09686,C09686,Personal Loan,250000,12,3072.17,2021-12-14,2030-06-01,Closed
P09688,C09688,Car Insurance,100000,24,5402.75,2021-02-07,2025-08-26,Active
P09691,C09691,Personal Loan,250000,60,6532.76,2021-10-14,2027-06-13,Defaulted
P09695,C09695,Car Insurance,100000,60,3365.41,2023-03-31,2025-11-03,Defaulted
P09700,C09700,Personal Loan,250000,60,4107.96,2022-04-20,2027-09-02,Closed
P09701,C09701,Car Insurance,100000,24,1299.34,2022-05-21,2028-06-17,Defaulted
P09702,C09702,Personal Loan,50000,60,1893.49,2023-08-05,2025-12-02,Defaulted
P09703,C09703,Home Loan,100000,12,1308.96,2022-06-04,2029-02-16,Closed
P09704,C09704,Home Loan,500000,24,6087.68,2021-06-21,2027-07-13,Defaulted
P09705,C09705,Personal Loan,100000,24,2420.23,2023-11-02,2030-01-20,Closed
P09706,C09706,Home Loan,250000,24,3392.64,2021-07-18,2026-12-16,Defaulted
P09707,C09707,Home Loan,50000,24,3840.32,2023-06-09,2026-12-13,Defaulted
P09709,C09709,Health Insurance,250000,120,5172.12,2021-03-24,2026-01-07,Active
P09710,C09710,Health Insurance,250000,120,9863.46,2021-08-14,2025-11-06,Closed
P09712,C09712,Car Insurance,250000,60,6893.73,2022-08-12,2030-03-07,Active
P09715,C09715,Personal Loan,100000,24,9027.04,2024-04-13,2026-02-02,Closed
P09718,C09718,Car Insurance,500000,12,3432.18,2023-07-18,2029-06-02,Defaulted
P09723,C09723,Car Insurance,250000,120,2292.92,2021-01-28,2030-04-01,Active
P09730,C09730,Health Insurance,50000,24,8769.45,2021-06-08,2028-02-17,Defaulted
P09741,C09741,Personal Loan,100000,120,1216.5,2021-05-07,2027-01-18,Closed
P09742,C09742,Personal Loan,500000,12,4695.85,2024-03-31,2029-08-25,Closed
P09745,C09745,Home Loan,100000,120,4169.96,2023-10-31,2029-08-16,Defaulted
P09747,C09747,Health Insurance,500000,12,4293.69,2023-10-13,2025-10-01,Active
P09748,C09748,Health Insurance,500000,12,9056.25,2021-02-21,2027-06-05,Defaulted
P09754,C09754,Car Insurance,50000,24,5469.63,2023-04-18,2026-02-23,Active
P09759,C09759,Car Insurance,250000,24,5204.23,2023-09-14,2029-08-21,Active
P09760,C09760,Personal Loan,50000,24,1025.48,2022-09-26,2025-10-22,Closed
P09765,C09765,Personal Loan,250000,120,3809.12,2021-10-13,2027-10-11,Active
P09767,C09767,Home Loan,100000,24,4700.26,2022-06-08,2029-06-05,Active
P09770,C09770,Health Insurance,100000,120,1320.56,2021-06-28,2026-12-16,Active
P09779,C09779,Car Insurance,50000,12,3635.11,2021-08-14,2028-04-10,Closed
P09780,C09780,Car Insurance,250000,12,1478.5,2022-03-27,2030-05-17,Closed
P09784,C09784,Health Insurance,500000,24,8289.45,2022-11-16,2030-01-01,Active
P09786,C09786,Personal Loan,250000,12,9329.62,2020-11-21,2025-12-06,Closed
P09788,C09788,Home Loan,500000,12,9749.51,2021-03-28,2026-12-17,Closed
P09791,C09791,Personal Loan,50000,60,8459.83,2023-05-21,2025-09-18,Defaulted
P09792,C09792,Health Insurance,100000,12,2259.56,2023-10-25,2029-03-01,Active
P09793,C09793,Home Loan,100000,120,6021.3,2021-03-08,2028-01-21,Defaulted
P09796,C09796,Home Loan,50000,24,9328.97,2023-07-26,2028-05-30,Active
P09802,C09802,Personal Loan,250000,12,5019.83,2022-08-16,2030-05-06,Closed
P09805,C09805,Car Insurance,50000,12,1453.53,2020-09-20,2026-05-29,Closed
P09806,C09806,Health Insurance,100000,60,6499.13,2020-09-03,2025-10-04,Active
P09809,C09809,Personal Loan,100000,120,2383.29,2022-11-25,2028-03-15,Closed
P09810,C09810,Health Insurance,100000,12,7337.71,2023-11-24,2028-08-03,Active
P09812,C09812,Health Insurance,500000,60,1777.8,2024-02-01,2025-08-05,Active
P09813,C09813,Personal Loan,500000,24,7046.42,2021-02-06,2029-08-30,Defaulted
P09814,C09814,Home Loan,50000,12,3100.35,2021-04-01,2026-08-25,Defaulted
P09815,C09815,Health Insurance,500000,24,3471.95,2021-07-12,2029-10-30,Active
P09817,C09817,Personal Loan,100000,12,5443.55,2021-12-10,2027-08-27,Defaulted
P09818,C09818,Car Insurance,500000,12,3571.45,2023-02-04,2028-11-19,Closed
P09819,C09819,Health Insurance,50000,12,9992.06,2022-10-08,2029-05-18,Defaulted
