TransactionID,AccountID,Date,Type,Amount,Description,Channel
T026023,A01397,2024-12-12,Credit,34149.56,ATM Withdrawal,ATM
T026024,A02253,2025-04-08,Debit,7053.53,Bill Payment,ATM
T026025,A05782,2025-04-03,Credit,46507.17,Online Transfer,Mobile App
T026026,A00831,2025-03-13,Debit,28404.93,Online Transfer,Online
T026027,A02562,2025-07-09,Credit,7944.13,ATM Withdrawal,ATM
T026028,A06518,2024-12-30,Credit,10558.87,ATM Withdrawal,Branch
T026029,A03361,2024-08-20,Credit,17167.79,ATM Withdrawal,Branch
T026030,A08081,2024-11-19,Debit,45110.8,Online Transfer,Branch
T026031,A07583,2024-09-17,Debit,3538.14,Online Transfer,Mobile App
T026032,A04848,2025-06-01,Credit,27804.43,ATM Withdrawal,Online
T026033,A05774,2024-10-08,Debit,39452.83,ATM Withdrawal,Branch
T026034,A09630,2025-04-07,Credit,44751.56,Bill Payment,Mobile App
T026035,A01893,2025-04-10,Credit,49643.29,ATM Withdrawal,Online
T026036,A05163,2025-04-08,Debit,46743.14,Salary Credit,ATM
T026037,A02964,2024-10-21,Credit,18317.12,Salary Credit,ATM
T026038,A05877,2024-11-30,Debit,44341.33,ATM Withdrawal,ATM
T026039,A06217,2024-12-30,Debit,49812.33,Online Transfer,ATM
T026040,A04765,2025-03-22,Credit,39659.51,Bill Payment,ATM
T026041,A02170,2024-11-01,Credit,47416.95,Bill Payment,Online
T026042,A02555,2025-02-20,Debit,15758.19,Bill Payment,Branch
T026043,A02252,2024-11-19,Credit,30843.7,ATM Withdrawal,ATM
T026044,A05071,2025-01-26,Credit,48800.11,Salary Credit,Online
T026045,A04432,2025-02-06,Debit,40118.12,Salary Credit,ATM
T026046,A09156,2025-03-21,Debit,28200.2,ATM Withdrawal,Branch
T026047,A01579,2025-06-19,Credit,2534.76,Online Transfer,Branch
T026048,A02386,2024-09-04,Credit,143.99,Bill Payment,ATM
T026049,A09424,2025-06-23,Debit,29940.07,Online Transfer,Branch
T026050,A00024,2024-11-13,Credit,22326.59,ATM Withdrawal,ATM
T026051,A03532,2025-03-15,Credit,15926.92,Salary Credit,Branch
T026052,A01178,2025-07-05,Credit,19157.2,Salary Credit,Mobile App
T026053,A07063,2024-09-15,Debit,22604.01,ATM Withdrawal,ATM
T026054,A02831,2025-03-16,Credit,15157.22,Bill Payment,Branch
T026055,A07486,2025-04-28,Debit,29188.92,Salary Credit,ATM
T026056,A02960,2025-06-27,Debit,33828.24,Online Transfer,ATM
T026057,A04014,2025-04-26,Debit,39781.28,Online Transfer,Mobile App
T026058,A08353,2025-05-10,Debit,43131.53,Online Transfer,Mobile App
T026059,A07618,2025-03-08,Credit,18059.5,Salary Credit,Branch
T026060,A09901,2025-04-10,Credit,17226.43,Bill Payment,Mobile App
T026061,A03893,2024-10-14,Credit,23661.34,Salary Credit,Branch
T026062,A01270,2025-04-05,Debit,18691.45,ATM Withdrawal,Online
T026063,A05389,2024-11-05,Debit,32280.8,Salary Credit,Branch
T026064,A08626,2025-05-22,Debit,48196.94,Salary Credit,Mobile App
T026065,A07465,2025-04-06,Credit,48034.41,Salary Credit,Branch
T026066,A03262,2024-09-28,Debit,13201.99,Bill Payment,ATM
T026067,A06249,2025-04-06,Credit,38849.11,Salary Credit,Mobile App
T026068,A01697,2025-03-02,Debit,25607.98,Salary Credit,Online
T026069,A04362,2025-03-19,Debit,7861.07,Online Transfer,Branch
T026070,A05226,2025-02-24,Credit,2354.95,Salary Credit,Branch
T026071,A07539,2025-04-18,Debit,49522.16,ATM Withdrawal,Mobile App
T026072,A04690,2025-01-29,Credit,14014.38,Online Transfer,Online
T026073,A04264,2025-01-28,Debit,15558.31,Online Transfer,Mobile App
T026074,A00561,2025-03-07,Debit,35006.86,Salary Credit,Branch
T026075,A03177,2024-12-28,Debit,3424.04,Salary Credit,ATM
T026076,A09211,2025-03-22,Credit,33457.61,Online Transfer,Branch
T026077,A07535,2025-03-12,Credit,4192.79,Online Transfer,Branch
T026078,A02964,2024-09-02,Debit,10776.56,ATM Withdrawal,Branch
T026079,A01624,2025-06-28,Debit,5414.86,Salary Credit,Branch
T026080,A06148,2025-03-13,Debit,9132.07,Bill Payment,ATM
T026081,A03560,2025-05-03,Credit,13274.58,Salary Credit,Branch
T026082,A00355,2025-02-21,Credit,28301.11,Bill Payment,Mobile App
T026083,A04339,2025-04-04,Credit,47909.22,Online Transfer,ATM
T026084,A09901,2025-04-01,Credit,37358.94,Bill Payment,Branch
T026085,A07962,2025-05-25,Credit,47004.55,Online Transfer,ATM
T026086,A08033,2024-07-24,Debit,37072.74,Online Transfer,Mobile App
T026087,A02762,2025-03-21,Credit,32346.42,ATM Withdrawal,Branch
T026088,A00940,2025-04-26,Debit,28450.27,Salary Credit,ATM
T026089,A04222,2025-02-16,Credit,13210.47,Online Transfer,Online
T026090,A01296,2025-02-01,Credit,23509.39,Bill Payment,Mobile App
T026091,A09226,2024-08-12,Debit,3231.94,Salary Credit,Branch
T026092,A03955,2025-05-24,Credit,32857.46,Bill Payment,Online
T026093,A02705,2025-03-09,Debit,44525.12,Online Transfer,Branch
T026094,A08322,2025-02-21,Credit,37502.12,Bill Payment,Mobile App
T026095,A07339,2025-07-12,Debit,43053.48,ATM Withdrawal,Mobile App
T026096,A01537,2024-09-10,Credit,26424.21,Salary Credit,ATM
T026097,A02772,2024-11-12,Credit,21162.6,Bill Payment,ATM
T026098,A06031,2024-07-31,Credit,9192.71,Online Transfer,Online
T026099,A05531,2025-01-05,Credit,36645.89,Salary Credit,ATM
T026100,A03712,2024-10-03,Credit,30247.13,Online Transfer,Online
T026101,A07141,2025-06-24,Credit,3985.69,Salary Credit,ATM
T026102,A07955,2024-10-25,Credit,24824.85,Online Transfer,Branch
T026103,A08349,2024-12-27,Credit,21586.7,Salary Credit,ATM
T026104,A06289,2024-08-11,Debit,17852.28,Bill Payment,Branch
T026105,A04712,2024-09-16,Credit,39271.59,ATM Withdrawal,Branch
T026106,A06489,2025-06-09,Debit,31843.54,Salary Credit,ATM
T026107,A06682,2025-01-09,Credit,23078.1,ATM Withdrawal,Mobile App
T026108,A09777,2024-09-17,Credit,29629.18,Bill Payment,Mobile App
T026109,A08072,2025-04-02,Credit,15931.82,Salary Credit,Mobile App
T026110,A04197,2025-05-22,Credit,42274.03,Online Transfer,ATM
T026111,A06770,2025-02-26,Debit,10731.39,Salary Credit,Mobile App
T026112,A00553,2025-06-14,Credit,4472.1,ATM Withdrawal,Online
T026113,A09383,2025-01-06,Debit,31984.28,ATM Withdrawal,Branch
T026114,A05471,2024-10-12,Credit,39718.98,Online Transfer,Branch
T026115,A00219,2025-06-26,Credit,39088.45,Salary Credit,Mobile App
T026116,A06866,2025-05-02,Credit,18956.77,Online Transfer,Branch
T026117,A09119,2025-05-27,Debit,33355.17,Online Transfer,Online
T026118,A08000,2025-03-16,Debit,27289.56,Salary Credit,Mobile App
T026119,A08917,2024-10-03,Credit,29224.23,Bill Payment,Branch
T026120,A04308,2025-06-23,Credit,35978.06,ATM Withdrawal,Branch
T026121,A00828,2024-12-21,Credit,46573.82,Bill Payment,Mobile App
T026122,A08138,2025-07-17,Credit,22832.82,Bill Payment,ATM
T026123,A09985,2025-02-03,Debit,3729.16,Online Transfer,Online
T026124,A02494,2024-10-15,Debit,40072.69,Salary Credit,Online
T026125,A00142,2025-03-29,Credit,8873.51,ATM Withdrawal,Mobile App
T026126,A08393,2025-03-15,Credit,5267.86,ATM Withdrawal,Branch
T026127,A09291,2025-03-30,Credit,40011.84,Online Transfer,ATM
T026128,A02612,2025-06-11,Debit,38990.09,Online Transfer,Mobile App
T026129,A01565,2025-02-28,Debit,37573.17,Online Transfer,ATM
T026130,A02750,2024-11-14,Debit,45237.64,Salary Credit,Branch
T026131,A05884,2025-02-12,Debit,27948.06,Online Transfer,Online
T026132,A03155,2024-08-12,Credit,46725.31,Online Transfer,Mobile App
T026133,A06838,2025-01-30,Credit,37557.76,Online Transfer,Mobile App
T026134,A01110,2024-11-08,Debit,9164.72,ATM Withdrawal,Online
T026135,A06178,2025-04-10,Debit,15448.8,Online Transfer,Mobile App
T026136,A01773,2024-09-13,Debit,36401.11,Salary Credit,Branch
T026137,A04530,2025-07-19,Credit,21248.99,Online Transfer,Online
T026138,A04537,2024-12-04,Credit,3086.37,Bill Payment,Online
T026139,A02130,2024-10-07,Credit,15993.58,Online Transfer,Branch
T026140,A07208,2024-09-25,Debit,19976.58,ATM Withdrawal,ATM
T026141,A06550,2024-09-28,Debit,12122.8,Salary Credit,ATM
T026142,A03780,2024-09-13,Credit,14487.22,Salary Credit,Online
T026143,A01646,2025-03-03,Credit,25889.58,Bill Payment,Online
T026144,A00569,2024-12-07,Debit,40965.56,ATM Withdrawal,Online
T026145,A05978,2024-09-24,Debit,17361.8,ATM Withdrawal,ATM
T026146,A02259,2024-08-01,Credit,9737.87,Salary Credit,Branch
T026147,A01016,2025-02-24,Credit,21414.62,ATM Withdrawal,Mobile App
T026148,A09393,2024-12-14,Credit,5272.17,Salary Credit,Branch
T026149,A05762,2024-09-21,Credit,14115.09,Online Transfer,Branch
T026150,A08669,2024-12-18,Credit,43281.8,ATM Withdrawal,Online
T026151,A00762,2025-01-07,Credit,42444.35,Online Transfer,Mobile App
T026152,A05838,2024-09-22,Debit,43319.35,Bill Payment,ATM
T026153,A03604,2025-07-08,Credit,44506.11,ATM Withdrawal,Online
T026154,A08017,2025-03-11,Credit,9931.72,Bill Payment,Mobile App
T026155,A03059,2025-05-15,Debit,9244.53,Bill Payment,Mobile App
T026156,A02675,2024-12-12,Credit,2872.29,ATM Withdrawal,ATM
T026157,A01101,2025-06-18,Credit,21913.87,Salary Credit,Branch
T026158,A09188,2025-01-28,Credit,16847.04,Salary Credit,Branch
T026159,A00277,2025-04-02,Credit,40422.61,Online Transfer,Online
T026160,A06130,2025-02-13,Credit,20186.82,Online Transfer,ATM
T026161,A04930,2025-06-29,Debit,46832.83,ATM Withdrawal,Mobile App
T026162,A02064,2025-03-30,Credit,9906.48,Salary Credit,Mobile App
T026163,A05421,2024-12-07,Debit,13820.12,Salary Credit,Branch
T026164,A07699,2025-03-07,Credit,26886.95,Salary Credit,ATM
T026165,A05855,2024-10-16,Credit,29567.3,Bill Payment,Mobile App
T026166,A03547,2024-11-06,Debit,12731.02,Online Transfer,Mobile App
T026167,A02845,2025-02-24,Debit,41689.4,Online Transfer,Branch
T026168,A08316,2024-10-28,Credit,4100.36,Bill Payment,Branch
T026169,A09479,2024-12-18,Debit,10485.68,ATM Withdrawal,ATM
T026170,A05924,2025-05-25,Credit,21848.47,Online Transfer,Branch
T026171,A07589,2024-08-24,Debit,41511.59,Salary Credit,ATM
T026172,A08498,2024-12-06,Debit,4481.42,Bill Payment,ATM
T026173,A01242,2025-04-15,Credit,26402.55,Salary Credit,Online
T026174,A00434,2024-11-16,Debit,10377.16,Salary Credit,Online
T026175,A03708,2024-10-08,Debit,33156.15,Bill Payment,Branch
T026176,A02967,2024-08-17,Credit,37899.42,ATM Withdrawal,ATM
T026177,A00917,2025-07-08,Credit,39600.71,Bill Payment,Branch
T026178,A08221,2025-02-07,Credit,45179.65,Salary Credit,ATM
T026179,A04262,2025-01-10,Credit,18525.79,Salary Credit,Mobile App
T026180,A04685,2024-12-25,Credit,42103.16,ATM Withdrawal,Branch
T026181,A04788,2024-09-04,Debit,21315.01,Salary Credit,Branch
T026182,A04881,2025-04-09,Debit,6074.84,Salary Credit,ATM
T026183,A06036,2025-01-23,Debit,1127.05,Salary Credit,ATM
T026184,A05891,2025-02-01,Credit,45124.1,Online Transfer,ATM
T026185,A04846,2025-03-22,Debit,40297.7,Salary Credit,Branch
T026186,A01785,2024-11-10,Debit,28580.62,Bill Payment,Online
T026187,A06483,2025-04-20,Debit,39242.05,Bill Payment,ATM
T026188,A02971,2025-03-03,Debit,12951.11,Bill Payment,Mobile App
T026189,A08349,2024-09-15,Debit,48827.35,Bill Payment,ATM
T026190,A03593,2025-05-10,Credit,40497.67,Online Transfer,Branch
T026191,A00909,2025-02-28,Debit,47811.41,Salary Credit,Branch
T026192,A07039,2024-10-12,Credit,41165.25,Salary Credit,Mobile App
T026193,A01587,2024-10-23,Credit,39434.67,Online Transfer,Online
T026194,A02128,2025-02-28,Debit,20053.94,Online Transfer,ATM
T026195,A07988,2025-03-11,Credit,5998.0,Salary Credit,Branch
T026196,A05826,2025-06-28,Debit,48326.96,ATM Withdrawal,Branch
T026197,A07520,2024-12-13,Debit,1544.31,Bill Payment,Online
T026198,A06144,2025-05-26,Credit,34294.9,Salary Credit,ATM
T026199,A00300,2024-11-05,Debit,14884.3,ATM Withdrawal,Mobile App
T026200,A04927,2025-07-23,Debit,19757.89,Bill Payment,ATM
T026201,A07961,2025-06-10,Debit,36861.08,Bill Payment,Online
T026202,A00655,2024-08-28,Credit,43550.29,Bill Payment,Branch
T026203,A01556,2024-12-05,Debit,14347.47,ATM Withdrawal,Online
T026204,A06667,2025-02-05,Credit,40839.98,Salary Credit,ATM
T026205,A02187,2025-03-30,Credit,12238.07,Salary Credit,ATM
T026206,A02296,2025-04-01,Debit,35846.43,ATM Withdrawal,Mobile App
T026207,A06057,2025-06-16,Credit,17682.54,ATM Withdrawal,ATM
T026208,A08180,2025-05-06,Debit,4154.77,Bill Payment,ATM
T026209,A00936,2025-07-21,Credit,19357.2,Bill Payment,Branch
T026210,A07123,2025-03-31,Debit,37428.48,Online Transfer,Online
T026211,A00491,2025-03-04,Credit,3358.9,Salary Credit,Mobile App
T026212,A02039,2025-05-04,Credit,30216.24,ATM Withdrawal,Branch
T026213,A08966,2025-04-02,Credit,6909.04,Bill Payment,Branch
T026214,A02984,2024-10-04,Credit,37658.29,Salary Credit,Mobile App
T026215,A08121,2025-05-23,Credit,30062.52,Online Transfer,Mobile App
T026216,A00167,2024-11-26,Credit,5969.6,Salary Credit,Mobile App
T026217,A08848,2024-07-29,Credit,39680.63,Salary Credit,ATM
T026218,A09213,2024-08-29,Debit,49459.58,Bill Payment,Online
T026219,A02482,2025-01-08,Credit,49572.39,Online Transfer,ATM
T026220,A07382,2024-11-21,Debit,7937.89,Salary Credit,Mobile App
T026221,A07291,2025-07-08,Debit,14231.95,Salary Credit,Mobile App
T026222,A05219,2024-07-26,Credit,20344.7,Online Transfer,Mobile App
T026223,A08819,2024-11-13,Credit,3048.1,Salary Credit,Branch
T026224,A01484,2025-06-27,Debit,16554.1,Online Transfer,Online
T026225,A05893,2025-06-12,Credit,48156.98,Salary Credit,ATM
T026226,A01630,2025-04-11,Debit,3392.74,Online Transfer,Online
T026227,A01438,2025-06-10,Debit,40896.09,Bill Payment,Mobile App
T026228,A08271,2024-09-30,Debit,11500.95,ATM Withdrawal,Mobile App
T026229,A01893,2024-09-18,Debit,31964.46,Bill Payment,Online
T026230,A04203,2025-05-16,Debit,26610.93,ATM Withdrawal,Mobile App
T026231,A05023,2025-06-28,Credit,41862.55,Salary Credit,Online
T026232,A02929,2024-08-21,Debit,30095.4,ATM Withdrawal,ATM
T026233,A04222,2025-06-18,Debit,39290.08,Bill Payment,ATM
T026234,A04444,2024-12-20,Credit,32598.63,Salary Credit,ATM
T026235,A02335,2025-03-17,Credit,12975.45,Online Transfer,Branch
T026236,A01373,2024-11-07,Credit,10727.17,ATM Withdrawal,Mobile App
T026237,A07655,2025-07-04,Debit,46240.94,Bill Payment,Branch
T026238,A01591,2025-06-19,Debit,440.64,Bill Payment,ATM
T026239,A06304,2024-10-09,Debit,47337.45,ATM Withdrawal,Mobile App
T026240,A02128,2024-11-18,Credit,41039.27,Bill Payment,Mobile App
T026241,A09555,2025-04-17,Credit,25163.04,ATM Withdrawal,Online
T026242,A01915,2024-10-21,Debit,11369.24,ATM Withdrawal,Branch
T026243,A04257,2025-06-11,Debit,11153.25,Online Transfer,Mobile App
T026244,A02059,2024-08-22,Debit,4147.87,Bill Payment,Online
T026245,A04723,2025-06-19,Debit,11886.3,Salary Credit,Online
T026246,A07236,2025-05-21,Credit,4842.15,ATM Withdrawal,Branch
T026247,A01362,2025-03-14,Credit,1801.01,Salary Credit,Mobile App
T026248,A07731,2025-07-06,Debit,8822.67,Salary Credit,Branch
T026249,A09436,2024-09-29,Credit,24172.88,Online Transfer,Branch
T026250,A03350,2024-12-17,Credit,46781.45,Online Transfer,Mobile App
T026251,A01012,2025-04-12,Credit,1613.09,Bill Payment,Online
T026252,A01875,2025-04-06,Credit,593.2,Bill Payment,Branch
T026253,A02458,2025-02-16,Credit,40467.06,Salary Credit,Branch
T026254,A07725,2025-04-02,Debit,26289.19,ATM Withdrawal,Branch
T026255,A01227,2024-10-01,Debit,8092.82,Salary Credit,ATM
T026256,A05271,2025-02-09,Debit,31056.71,Online Transfer,Mobile App
T026257,A04292,2024-10-27,Credit,16118.45,Bill Payment,ATM
T026258,A00993,2025-03-23,Debit,6058.88,Bill Payment,Branch
T026259,A07482,2025-01-03,Credit,31418.61,ATM Withdrawal,Mobile App
T026260,A03125,2025-01-15,Debit,5581.9,Bill Payment,Online
T026261,A08976,2024-07-28,Debit,26145.7,ATM Withdrawal,ATM
T026262,A04802,2024-09-28,Debit,18253.66,Salary Credit,ATM
T026263,A08514,2025-04-15,Credit,4190.07,Salary Credit,ATM
T026264,A02134,2024-10-23,Credit,8457.99,Bill Payment,ATM
T026265,A06706,2025-03-20,Debit,14146.38,Online Transfer,Branch
T026266,A00099,2025-03-08,Credit,9143.84,Bill Payment,Online
T026267,A03780,2024-11-30,Credit,20745.06,Salary Credit,Online
T026268,A04299,2025-05-12,Debit,34945.96,ATM Withdrawal,ATM
T026269,A02730,2025-01-11,Credit,35064.96,ATM Withdrawal,ATM
T026270,A00518,2024-11-25,Debit,31512.05,Salary Credit,Branch
T026271,A04253,2025-03-11,Credit,17224.61,ATM Withdrawal,Mobile App
T026272,A04138,2025-02-13,Credit,9104.85,Bill Payment,Branch
T026273,A09132,2024-11-21,Debit,30953.1,Online Transfer,Mobile App
T026274,A07958,2024-09-29,Debit,2417.13,Bill Payment,Branch
T026275,A05135,2024-12-24,Credit,46478.69,Online Transfer,Mobile App
T026276,A04761,2025-07-06,Debit,38290.92,ATM Withdrawal,Mobile App
T026277,A03628,2024-11-18,Debit,30138.44,Bill Payment,Online
T026278,A06858,2025-07-04,Debit,35202.76,Salary Credit,ATM
T026279,A07450,2024-08-09,Credit,46171.3,Online Transfer,ATM
T026280,A04208,2024-10-26,Credit,15108.64,Bill Payment,ATM
T026281,A01514,2024-08-26,Debit,10142.95,Salary Credit,Online
T026282,A05717,2025-03-07,Debit,15793.48,Salary Credit,Mobile App
T026283,A07846,2024-11-05,Credit,32882.79,Online Transfer,Online
T026284,A04657,2024-09-23,Debit,37717.72,Bill Payment,ATM
T026285,A07574,2025-01-27,Credit,46302.88,Bill Payment,ATM
T026286,A07303,2024-11-14,Debit,22015.49,Salary Credit,Mobile App
T026287,A07668,2024-10-12,Debit,46052.1,ATM Withdrawal,Mobile App
T026288,A02217,2025-04-12,Debit,49698.9,Salary Credit,Mobile App
T026289,A02432,2025-07-07,Debit,8822.25,Online Transfer,ATM
T026290,A09465,2024-10-20,Debit,7325.33,Online Transfer,Branch
T026291,A01770,2024-08-10,Debit,17930.02,Salary Credit,Mobile App
T026292,A02763,2024-11-02,Debit,12848.67,Bill Payment,ATM
T026293,A09231,2025-06-11,Credit,42233.9,ATM Withdrawal,Online
T026294,A02823,2025-05-07,Credit,23094.45,Salary Credit,Mobile App
T026295,A01600,2025-01-02,Credit,47521.48,Online Transfer,Mobile App
T026296,A01955,2024-11-16,Debit,36061.46,Bill Payment,Branch
T026297,A07349,2024-11-18,Credit,16880.31,Bill Payment,Online
T026298,A05349,2025-01-28,Credit,29509.57,Salary Credit,Online
T026299,A09383,2024-08-08,Credit,43680.97,Salary Credit,Mobile App
T026300,A01436,2024-09-17,Credit,18698.6,ATM Withdrawal,Online
T026301,A09615,2025-07-12,Debit,15708.94,ATM Withdrawal,ATM
T026302,A08987,2025-01-17,Debit,25774.56,Salary Credit,Mobile App
T026303,A07046,2024-08-19,Debit,16674.83,ATM Withdrawal,Mobile App
T026304,A00842,2024-09-06,Debit,31924.93,Salary Credit,Mobile App
T026305,A08419,2025-02-05,Credit,26743.14,Salary Credit,Online
T026306,A02729,2025-01-05,Debit,5812.95,Online Transfer,Online
T026307,A07407,2024-10-21,Debit,11663.37,Salary Credit,ATM
T026308,A00404,2024-11-20,Credit,20689.84,ATM Withdrawal,Online
T026309,A09710,2024-09-06,Debit,27007.62,Salary Credit,Mobile App
T026310,A04148,2025-04-25,Credit,14189.3,ATM Withdrawal,Mobile App
T026311,A00315,2025-04-27,Credit,20678.65,ATM Withdrawal,Online
T026312,A07215,2025-05-17,Debit,24695.89,Salary Credit,Mobile App
T026313,A05653,2025-07-12,Credit,23321.35,Salary Credit,ATM
T026314,A09333,2024-07-29,Debit,29438.73,Bill Payment,Online
T026315,A05388,2024-08-06,Debit,6836.47,Online Transfer,ATM
T026316,A03683,2025-01-07,Credit,19315.58,ATM Withdrawal,Branch
T026317,A09477,2025-06-14,Credit,36228.79,Online Transfer,Mobile App
T026318,A02187,2024-10-18,Credit,2880.85,Salary Credit,Online
T026319,A04470,2024-11-06,Credit,36782.03,Online Transfer,Mobile App
T026320,A06649,2025-01-29,Credit,23189.05,Bill Payment,Mobile App
T026321,A02241,2025-03-21,Debit,39225.94,Online Transfer,ATM
T026322,A00051,2025-02-20,Credit,21817.56,ATM Withdrawal,Mobile App
T026323,A07103,2025-07-23,Credit,33982.98,Online Transfer,Online
T026324,A01906,2024-10-18,Debit,22139.89,ATM Withdrawal,Online
T026325,A03128,2025-02-12,Credit,49212.43,Online Transfer,Branch
T026326,A03243,2024-11-04,Credit,45056.24,Online Transfer,Online
T026327,A02170,2025-02-02,Credit,24396.52,ATM Withdrawal,ATM
T026328,A00158,2024-12-27,Credit,26531.96,ATM Withdrawal,Branch
T026329,A04831,2025-07-08,Credit,11681.33,ATM Withdrawal,ATM
T026330,A00215,2025-03-04,Debit,38945.47,Bill Payment,ATM
T026331,A09872,2024-11-06,Credit,11304.1,Bill Payment,Branch
T026332,A06371,2024-12-26,Credit,13438.75,Online Transfer,Branch
T026333,A02385,2025-03-19,Credit,36521.41,Online Transfer,Branch
T026334,A09447,2024-11-02,Credit,28108.66,Bill Payment,ATM
T026335,A03931,2024-11-20,Debit,6132.83,ATM Withdrawal,ATM
T026336,A00347,2024-12-18,Credit,17293.83,Salary Credit,Branch
T026337,A09259,2025-06-13,Debit,34006.66,ATM Withdrawal,ATM
T026338,A08863,2024-10-02,Credit,47783.48,Bill Payment,Mobile App
T026339,A02563,2025-07-21,Credit,33645.79,Bill Payment,ATM
T026340,A01204,2024-09-24,Credit,36080.16,ATM Withdrawal,Branch
T026341,A00092,2025-07-19,Credit,43534.33,Online Transfer,ATM
T026342,A05100,2024-12-09,Credit,34158.07,Salary Credit,Branch
T026343,A05010,2024-08-10,Debit,24279.78,Bill Payment,ATM
T026344,A06912,2025-05-27,Credit,36339.67,Online Transfer,ATM
T026345,A06500,2024-12-13,Credit,37699.02,ATM Withdrawal,Online
T026346,A03448,2025-04-07,Credit,12455.61,Bill Payment,Branch
T026347,A05244,2025-05-25,Credit,47422.06,Salary Credit,Online
T026348,A08401,2024-10-19,Debit,30469.97,Bill Payment,Branch
T026349,A00501,2024-09-06,Debit,40307.74,ATM Withdrawal,Online
T026350,A04319,2024-12-11,Credit,9043.29,ATM Withdrawal,Branch
